Sample,4-Trimethylammoniobutanoic acid,AcCa(14:2)-AcCa(14:2),AcCa(24:0)-AcCa(24:0),Adipoylcarnitine (AcCa(6:0-DC)),Arachidonoylcarnitine (AcCa(20:4)),Arachidylcarnitine (AcCa(20:0)),Butenylcarnitine (AcCa(4:1)),Butyrylcarnitine (AcCa(4:0)),Cervonylcarnitine (AcCa(22:6)),Decanoylcarnitine (AcCa(10:0)),Decenoylcarnitine (AcCa(10:1) isomer 1),Decenoylcarnitine (AcCa(10:1) isomer 2),Decenoylcarnitine (AcCa(10:1) isomer 3),Decenoylcarnitine (AcCa(10:1)),Dodecanoylcarnitine (AcCa(12:0)),Dodecenoylcarnitine (AcCa(12:1)),Eicoseneoylcarnitine (AcCa(20:1)),Glutarylcarnitine (AcCa(5:0-DC)),Hexadecadienoylcarnitine (AcCa(16:2)),Hexadecenoylcarnitine (AcCa(16:1)),Hexanoylcarnitine (AcCa(6:0)),Hexenoylcarnitine (AcCa(6:1)),Hydroxybutyrylcarnitine (AcCa(4:0-OH)),Hydroxyisovaleroylcarnitine (AcCa(5:0-OH)),Icosadienoylcarnitine (AcCa(20:2)),Icosatrienoylcarnitine (AcCa(20:3)),Isobutyrylcarnitine (AcCa(iso4:0)),Isovalerylcarnitine (AcCa(iso5:0)),L-Acetylcarnitine (AcCa(2:0)),L-Carnitine,Linolenylcarnitine (AcCa(18:3)),Linoleylcarnitine (AcCa(18:2)),Methylglutarylcarnitine (AcCa(iso6:0-DC)),Nonanoylcarnitine (AcCa(9:0)),Octanoylcarnitine (AcCa(8:0)),Octenoylcarnitine (AcCa(8:1) isomer),Octenoylcarnitine (AcCa(8:1)),Oleoylcarnitine (AcCa(18:1)),Palmitoylcarnitine (AcCa(16:0)),Propionylcarnitine (AcCa(3:0)),Stearoylcarnitine (AcCa(18:0)),Tetradecadiencarnitine (AcCa(14:2) isomer 1),Tetradecadiencarnitine (AcCa(14:2) isomer 2),Tetradecanoylcarnitine (AcCa(14:0)),Tetradecenoylcarnitine (AcCa(14:1)),Tiglylcarnitine (AcCa(5:1)),Tridecanoylcarnitine (AcCa(13:0)),Undecanoylcarnitine (AcCa(11:0)),Valerylcarnitine (AcCa(5:0)),1-Methylhistidine,2-Hydroxyethanesulfonate,2-Oxoarginine,2-Pyrrolidinone,3-Amino-2-piperidone,"3-Hydroxy-N6,N6,N6-trimethyl-L-lysine",3-Methoxytyrosine,3-Methylglutaconic acid,3-Methylhistidine,4-Acetamidobutanoic acid,4-Guanidinobutanoic acid,4-Hydroxyproline,5-Hydroxyindoleacetic acid,5-L-Glutamyl-taurine,6-Oxopiperidine-2-carboxylic acid,Acetylglycine,ADMA + SDMA,Alanine,Bromo-tryptophan,Choline,Citrulline,C-Mannosyl Alanine,C-Mannosyl Asparagine,C-Mannosyl Glutamine,C-Mannosyl Glycine,C-Mannosyl Leucine,C-Mannosyl Phenylalanine,C-Mannosyl Serine,C-Mannosyl Threonine,C-Mannosyl tryptophan,C-Mannosyl Valine,Creatine,Creatinine,Cysteic acid,Cysteine-S-sulfate,Formiminoglutamic acid,Glycine,Glycosylated-Asn(1),Glycosylated-Asn(2),Guanidoacetic acid,Homoarginine,Hydroxyphenyllactic acid,Hypotaurine,Imidazolelactic acid,Indolelactic acid,Kynurenic acid,L-Arginine,L-Asparagine,L-Aspartic acid,L-Cystine,L-Glutamic acid,L-Glutamine,L-Histidine,L-Isoleucine,L-Kynurenine,L-Leucine,L-Lysine,L-Methionine,L-Phenylalanine,L-Proline,L-Serine,L-Threonine,L-Tryptophan,L-Tyrosine,L-Valine,Methionine sulfone,Methionine sulfoxide,Methylcysteine,Methylimidazoleacetic acid,N-(3-acetamidopropyl)pyrrolidin-2-one,"N(6),N(6)-Dimethyllysine",N(6)-Methyllysine,N1-Acetylspermidine + N8-Acetylspermidine,N5-Acetylornithine,"N6,N6,N6-Trimethyl-L-lysine",N6-Acetyl-L-lysine,N-a-Acetyl-L-arginine,N-Acetylasparagine,N-Acetyl-beta-alanine,N-Acetylcadaverine,N-Acetylglutamic acid,N-Acetylglutamine,N-Acetylhistidine,N-Acetylisoleucine,N-Acetyl-L-alanine,N-Acetyl-L-aspartic acid,N-Acetylleucine,N-Acetyl-L-methionine,N-Acetyl-L-phenylalanine,N-Acetylornithine,N-Acetylputrescine,N-Acetyltaurine,N-Acetylthreonine,N-Acetyltryptophan,N-Acetylvaline,N-Formyl-L-methionine,N-Hexosyl Alanine,N-Hexosyl Glutamate,N-Hexosyl Glutamine,N-Hexosyl Isoleucine,N-Hexosyl Leucine,N-Hexosyl Lysine,N-Hexosyl Phenylalanine,N-Hexosyl Proline,N-Hexosyl tryptophan,N-Hexosyl Tyrosine,N-Hexosyl Valine,N-Lactoyl-Phenylalanine,N-Lactoylvaline,N-Methylproline,O-Acetylserine,Ornithine,O-Sulfotyrosine,Phenylacetylglycine,Phenyllactic acid,Pipecolic acid,Prolinamide,Pyroglutamic acid,Pyroglutamine,Quinic acid,Quinolinic acid,S-Adenosylhomocysteine,Sarcosine,Serotonin,S-Methylmethionine,Spermidine,Spermine,Taurine,Thyroxine,Tryptamine,Tryptophan 2-C-mannoside,Tryptophan betaine,Urea,Ureidosuccinic acid,Urocanic acid,4-Acetylphenol sulfate,4-Methylcatechol 1-sulfate,4-Methylcatechol 2-sulfate,4-Vinylphenol sulfate,Methylpyrogallol sulfate,O-Methoxycatechol-O-sulphate,Phenol sulphate,Pyrocatechol sulfate,Tyrosol 4-sulfate,3beta-Hydroxy-5-cholenoic acid,3beta-Hydroxy-5-cholenoic acid glycine conjugate 3-O-sulfate,3beta-Hydroxy-5-cholenoic acid taurine conjugate 3-O-sulfate,3beta-Hydroxy-5-cholestenoic acid,3b-Hydroxy-5-cholenoic acid glycine conjugate,3-Epideoxycholic acid,"3-Oxo-4,6-choladienoic acid",7alpha-Hydroxy-3-oxo-4-cholestenoate,7alpha-Hydroxy-3-oxo-4-cholestenoate isomer,Chenodeoxycholic acid,Chenodeoxycholic acid glycine conjugate,Cholic acid,Deoxycholic acid glycine conjugate,Deoxycholic acid isomer 1,Deoxycholic acid isomer 2,Deoxycholic acid isomer 3,Glycochenodeoxycholate-3-sulfate,Glycochenodeoxycholic acid 3-glucuronide,Glycocholic acid,Glycodeoxycholate 3-glucuronide,Glycodeoxycholate-3-sulfate,Glycohyocholic acid,Glycoursodeoxycholate-3-sulfate,Glycoursodeoxycholic acid,Hyocholic acid,Hyodeoxycholic acid,Isodeoxycholic acid,Isoursodeoxycholic acid,Lithocholic acid glycine conjugate,Sulfolithocholylglycine,Taurochenodesoxycholic acid,Taurocholic acid,Taurodeoxycholic acid,Taurolithocholic acid 3-sulfate,Tauroursodeoxycholic acid,Ursodeoxycholic acid,"1,5-Anhydrosorbitol",Arabitol,D-Fructose,D-Glucose,D-Maltose,D-Mannose,D-Ribose,Erythritol,Gluconic acid,Gluconolactone,Glucuronic acid,Glycerol 3-phosphate,Glycerophosphoinositol,Mannitol + Sorbitol,myo-Inositol,N-Acetylglucosamine sulfate,Ribitol,Ribonic acid + Xylonate,Ribose 5-phosphate,Sucrose,Cer(d34:1)-Cer(d18:1/16:0),Cer(d38:1)-Cer(d18:1/20:0),Cer(d39:1)-Cer(d17:1/22:0),Cer(d40:1)-Cer(d18:1/22:0),Cer(d40:2)-Cer(d18:2/22:0),Cer(d41:1)-Cer(d18:1/23:0),Cer(d41:2)-Cer(d17:1/24:1),Cer(d41:2)-Cer(d18:2/23:0),Cer(d42:1)-Cer(d18:1/24:0),Cer(d42:2)-Cer(d18:1/24:1),Cer(d42:2)-Cer(d18:2/24:0),Cer(d42:3)-Cer(d18:2/24:1),Cer(d43:1)-Cer(d18:1/25:0),ChE(16:0)-ChE(16:0),ChE(18:0)-ChE(18:0),ChE(18:1)-ChE(18:1),ChE(18:2)-ChE(18:2),ChE(20:3)-ChE(20:3),ChE(20:4)-ChE(20:4),ChE(22:5n3)-ChE(22:5n3),ChE(22:5n6)-ChE(22:5n6),ChE(22:6)-ChE(22:6),Cholesterol-Cholesterol,DG(34:2)-DG(16:0/18:2),DG(36:2)-DG(18:1/18:1),DG(36:3)-DG(18:1/18:2),DG(36:4)-DG(18:2/18:2),DG(36:5)-DG(18:3/18:2),DG(38:5)-DG(18:1/20:4),DG(38:6)-DG(18:2/20:4),DG(40:7)-DG(18:1/22:6),2-tert Butylhydroquinone sulfate,3-(3-Hydroxyphenyl)propionic acid,3-Hydroxypyridine sulfate,4-Hydroxychlorothalonil,Benzeneacetamide-4-O-sulphate,Bromide,Decaethylene glycol (PEG-10),Dehydroacetic acid,Dodecaethylene glycol (PEG-12),Ethylparaben sufate,Heptaethylene glycol (PEG-7),Methyl-4-hydroxybenzoate sulfate,Monoethylhexyl phthalic acid,N-Methylpyrrolidin-2-one,Octaethylene glycol (PEG-8),Perfluorooctanesulfonic acid (PFOS),Perfluorooctanesulfonic acid isomer,Perfluorooctanoic acid (PFOA),Propylparaben,Propylparaben sulfate,Tetradecaethylene glycol (PEG-14),Tetraethylene glycol (PEG-4),11-HETE,"12,13-DHOME",12-HETE,12-Hydroxystearic acid (FFA(18:0-OH)),13-HODE,13-Hydroperoxylinolenic acid,14-Hydroxymyristic acid (FFA(14:0-OH)),"15,16-DiHODE",15-HETE,16-Hydroxyhexadecanoic acid (FFA(16:0-OH)),2-Amino-5-methylhexanoic acid,2-Aminoheptanoic acid,2-Aminooctanoic acid,2-Hydroxycapric acid (FFA(10:0-OH)),2-Hydroxycaproic acid (FFA(6:0-OH)),2-Hydroxydodecanoic acid (FFA(12:0-OH)),2-Hydroxyhexadecanoic acid (FFA(16:0-OH)),2-Hydroxymyristic acid (FFA(14:0-OH)),2-Hydroxyoctanoic acid (FFA(8:0-OH)),2-Hydroxystearic acid (FFA(18:0-OH)),3-Decenoic acid (FFA(10:1n7)),3-Hydroxycapric acid (FFA(10:0-OH)),3-Hydroxydodecanoic acid (FFA(12:0-OH)),3-Hydroxyhexadecanoic acid (FFA(16:0-OH)),3-Hydroxyhexanoic acid (FFA(6:0-OH)),3-Hydroxymyristic acid (FFA(14:0-OH),3-Hydroxyoctanoic acid (FFA(8:0-OH),3-Hydroxystearic acid (FFA(18:0-OH)),3-Oxotetradecanoic acid,5-HETE,5-Hydroxyhexadecanoic acid (FFA(16:0-OH)),6-Decenoic acid (FFA(10:1n4)),"9,10-DHOME",9-Decenoic acid (FFA(10:1n1)),9-HODE,Alpha-Linolenic acid (FFA(18:3n3)),Aminoadipic acid,Arachidic acid (FFA(20:0)),Arachidonic acid (FFA(20:4)),Azelaic acid (FFA(9:0-DC)),Behenic acid (FFA(22:0)),Capric acid (FFA(10:0)),Caproic acid (FFA(6:0)),Caprylic acid (FFA(8:0)),Capryloylglycine,Decenoic acid (FFA(10:1) isomer),Docosadienoate (FFA(22:2)),Docosahexaenoic acid (FFA(22:6)),Docosapentaenoic acid (FFA(22:5n3)),Docosapentaenoic acid (FFA(22:5n6)),Dodecanedioic acid (FFA(12:0-DC)),Dodecanoic acid (FFA(12:0)),Dodecenoic acid (FFA(12:1)),Eicosadienoic acid (FFA(20:2n6)),Eicosanedioic acid (FFA(20:0-DC)),Eicosapentaenoic acid (FFA(20:5)),Eicosatrienoic acid (FFA(20:3n3)),Eicosatrienoic acid (FFA(20:3n6)),Eicosatrienoic acid (FFA(20:3n9)),Eicosenoic acid (FFA(20:1)),Gamma-Linolenic acid (FFA(18:3n6)),Goshuyic acid (FFA(14:2)),Heptadecanoic acid (FFA(17:0)),Heptadecenoic acid (FFA(17:1)),Heptanoic acid (FFA(7:0)),Hexadecadienoic acid (FFA(16:2)),Hexadecanedioate (FFA(16:1-DC)),Hexadecanedioic acid (FFA(16:0-DC)),Hexanoylglutamine,Hexanoylglycine,Hydroxyhexadecanoic acid isomer 1,Hydroxyhexadecanoic acid isomer 2,Isobutyrylglycine,Isooctadecanedioic acid (FFA(18:0-DC)),Isovalerylglycine,Lauroyl-ethanolamine,Linoleamide,Linoleic acid (FFA(18:2n6)),Linoleoylethanolamide,Methyl hexadecanoic acid (FFA(17:0-CH3)),Methyldodecanoic acid (FFA(13:0-CH3)),Methylmyristic acid (FFA(15:0-CH3)),Myristic acid (FFA(14:0)),Myristoleic acid (FFA(14:1n5)),N-Acetylaminooctanoic acid,N-Butyrylglycine,Nervonic acid (FFA(24:1)),N-Oleoyl-Serine,Nonadecenoic acid (FFA(19:1)),N-Palmitoyl Serine,Octadecanamide,Octadecanedioic acid (FFA(18:0-DC)),Octadecendioic acid (FFA(18:1-DC)),Octyl butanoate,Oleamide,Oleic acid (FFA(18:1n9)),Oleoylethanolamide,Palmitic acid (FFA(16:0)),Palmitic amide,Palmitoleic acid (FFA(16:1)),Palmitoylethanolamide,Palmitoylglycine,Pelargonic acid (FFA(9:0)),Pentadecanoic acid (FFA(15:0)),Phytanic acid,Sebacic acid (FFA(10:0-DC)),Stearic acid (FFA(18:0)),Stearidonic acid (FFA(18:4n3)),Stearoylethanolamide,Suberic acid (FFA(8:0-DC)),Tetracosahexaenoic acid (FFA(24:6)),Tetracosanoic acid (FFA(24:0)),Tetradecanedioic acid (FFA(14:2-DC) isomer 1),Tetradecanedioic acid (FFA(14:2-DC) isomer 2),Tetradecanedioic acid (FFA(14:2-DC) isomer 3),Tetradecanedioic acid (FFA(14:2-DC)),Tetradecenoic acid (FFA(14:1n12)),Tetradecenoic acid (FFA(14:1n9)),Tricosanoic acid (FFA(23:0)),Tridecanoic acid (FFA(13:0)),Undecanoic acid (FFA(11:0)),Undecenoic acid (FFA(11:1)),Valeric acid (FFA(5:0)),Valerylglycine,CerG2GNAc1(d32:1)-CerG2GNAc1(d32:1),CerG2GNAc1(d36:1)-CerG2GNAc1(d36:1),CerG3GNAc1(d34:1)-CerG3GNAc1(d34:1),Glycerophosphocholine,PC(31:0)-PC(31:0),PC(32:0)-PC(16:0/16:0),PC(32:0e)-PC(16:0e/16:0),PC(32:0p)-PC(16:0p/16:0),PC(32:1)-PC(16:0/16:1),PC(32:1e)-PC(32:1e),PC(32:1p)-PC(32:1p),PC(32:2)-PC(14:0/18:2),PC(33:0)-PC(33:0)1,PC(33:0)-PC(33:0)2,PC(33:1)-PC(15:0/18:1),PC(33:2)-PC(15:0/18:2),PC(34:1)-PC(16:0/18:1),PC(34:1+O)-PC(34:1+O),PC(34:2)-PC(16:0/18:2),PC(34:2+O)-PC(34:2+O),PC(34:2e)-PC(16:0e/18:2),PC(34:2p)-PC(16:0p/18:2),PC(34:2p)-PC(34:2p),PC(34:3)-PC(16:0/18:3)+PC(16:1/18:2),PC(34:4)-PC(34:4),PC(35:1)-PC(17:0/18:1),PC(35:2)-PC(17:0/18:2)1,PC(35:2p)-PC(35:2p),PC(35:3)-PC(35:3),PC(35:4)-PC(35:4),PC(36:1)-PC(18:0/18:1),PC(36:1e)-PC(36:1e),PC(36:2)-PC(18:0/18:2),PC(36:2+2O)-PC(36:2+2O),PC(36:2e)-PC(18:0e/18:2),PC(36:2e)-PC(36:2e)1,PC(36:2e)-PC(36:2e)2,PC(36:2p)-PC(18:0p/18:2),PC(36:3)-PC(16:0/20:3),PC(36:3)-PC(18:1/18:2),PC(36:3e)-PC(16:0e/20:3),PC(36:3p)-PC(16:0p/20:3),PC(36:4)-PC(16:0/20:4),PC(36:4)-PC(18:2/18:2),PC(36:4)-PC(36:4),PC(36:4+O)-PC(36:4+O),PC(36:4p)-PC(16:0p/20:4),PC(36:5)-PC(16:0/20:5),PC(36:5)-PC(16:1/20:4),PC(36:5)-PC(18:3/18:2),PC(36:5e)-PC(16:0e/20:5),PC(36:5p)-PC(36:5p),PC(36:6)-PC(36:6)1,PC(36:6)-PC(36:6)2,PC(37:2)-PC(19:0/18:2),PC(37:2)-PC(37:2),PC(37:3)-PC(17:0/20:3)
S3,46583335,2507574,760120,1226914,864161,216996,40233,14977455,356625,190987672,1329819,8973713,4364141,107642650,24794953,28731415,1618422,2759619,4439263,10539654,13937968,528504,844040,2172518,1184502,792281,19394576,8138497,519043599,1310759513,2329980,43718007,597674,4452275,113361349,6334733,22578614,48311060,30404848,44436014,10210805,23631053,911998,7049957,33113734,2258483,3488627,4562840,10214104,116483,4067237,27940,45041621,1637186,2257721,2224505,6843076,656481,983378,2574672,293229056,386430,1116501,1656991,98026924,11317244,14262255,379250,921055437,971765,1033249275,70862972,575829460,546474856,422504795,312918265,1998375,259667991,91903444,62311933,253254976,29879183,429698,4763999,9906272,15945996,1616328,841434,102142,12852138,5086538,68148,1493493,9351995,1585685,21011675,3188333,66996902,4851870,232680705,38617311,23938973,332212610,529178,132611787,19673039,6696384,196142923,25691181,4912646,3477329,101254312,35229646,129370164,31582,2398368,375573,5341261,32520233,7877619,2261471,9996584,5826390,40830878,426984,781549,414856,2676957,14867,46947,1408953,215366,476868,9403168,23275216,778260,2454880,253609,3090445,10659,27497764,1292308,1335733,785093,3094557,5014451,110048,1313128,7955770,51648640,577433,19416489,335487,983917,595114,4236141,541541,231809,3288605,20143287,12000049,264369,1781614,1942203,2508844,1284387,51617212,14139380,494608,1567168,31945,6531156,31699953,792340,4846234,1501218,6368343,2818171,64053513,338734,66047958,2943804,125001,4214134,1682994,123733,1092638,3424303,21875217,1557201,97834580,23933993,7998455,174008,37382828,3425710,8874694,1241570,536162,93210,11394045,1368215,6094212,73197428,1824259,8284860,8300155,10688405,12096804,3768077,2674393,5931083,185566,2545070,1060099,3561019,21411077,229046,3524373,10092146,7319766,2837,1085278,2654063,298404,564417,4158,254583,1417842,124563907,764410,26885930,573305368,240618,15614130,9466561,2461068,110087130,9929216,12699189,3481215,1379835,3043368,10878613,1813665,851250,75792519,399945,294127,2319396,1827760,1106522,14414372,2640098,13511599,346716,1713512,44194242,17114267,10849588,5280127,2837441,643602,1131241,272135841,408100766,2680168,25512566,184349,148092,7470601,65176146,6578779,4812014,20447761,20953041,1589214,1888459,2605070,2530175,324806,447649,514421,5137284,12378,291798,396175681,32571446,400364476,142925,118181103,49017,1768086,65267356,212523763,17745599,3787320,8180347,59996,10,219150865,25496266,3585571,2969235,12876769,1345605,6128112,5768976,128294,2052387,3010192,2369785,16733387,2089434,1793053,1703296,3633327,500354,185360628,1658896,395965,33588437,629190,2051981,2970474,4572436,3633327,3944676,1044651,6768976,8286710,96927555,564754,18982359,1314814,3385435,5449453,209290189,264244,11039917,567896318,1769298,3186513,17860762,3181836,7148625,215407,2564568,1138910,374624498,42903386,34823125,100216,52935461,15841140,53842679,2899181,10868671,813414,76618068,7461115,32178634,15357225,14767341,33736083,22425801,1086171,10462600,1395387,3060161,553518,243781,625436,519075,5217276,503848,947821,138383,18323253,6187601152,1025274,14968620,852368,7527292,165304288,12616351,313936,1086069,4139392,4233201,8091850,5660135,51767937,5099734,26764278,2603947,21350720,7801724933,751791,6551972076,35849203,397849987,403838,2091643,7096176,23349420,1631618,3057909,2138685788,2398318,629516,742640,414288,520975,959316,98296,52578,544466,3716511,15327463,2338290,1361358,1528473,8074811,51481782,1299243,621162,229951,1976543,159409706,9883177,294290366,48642043,45298145,226837521,12934837,10234702,31631696,10352391,11165296,43114252,197868338,4171285494,36556452,16553857024,17540155,220321739,313411675,3882964,244942763,59247,59349263,47008064,9899532,36801985,14800344,837825876,7543730,9521658711,24011548,50568667,14437119,11646067,45573777,1547244438,1778293987,174497689,614091790,5749282461,358286057,265554564,1289434,231710266,61842989,11784019,6566310,13943990,5397537,86522,3013146,25183718,6007961,40786204
S5,53681619,1283767,304998,170887,16399022,284604,150513,11163864,630849,130898985,372350,6569276,5839466,78940885,24102704,21866409,1755835,2769800,5974386,16596192,11593818,430475,1390977,1148953,3113000,4822991,21515919,4807600,1192961631,999306081,10595818,158232777,704582,3195436,81552102,7873582,35635747,102285724,66913685,46222947,13380340,21644947,2339803,10956547,39640245,746789,3908338,3808764,6648370,73449,3177580,25092,9257466,1833825,1407705,1371605,4937209,99430,687266,1117406,21631694,986073,1466575,1147758,9202279,11372462,12446783,873174,1515290519,1706600,69230747,19281446,66762418,60371212,45534487,60840817,1021539,22279927,14739721,9661826,228803496,23209904,423293,45354,3682108,13077769,546879,920624,186747,23255271,4517257,215102,724976,11342637,985096,23270592,5961183,57169612,5066410,332575798,54130771,49235375,371704728,298298,173824775,45847400,12699255,388626393,35806819,8262514,7149129,183674669,60547222,221465172,78226,1544500,465237,4701249,17789064,5934598,1675120,18950005,1331483,28470304,565565,722834,65418,1117955,17795,103878,930038,96620,1005339,10492654,48536443,1895604,10715414,246077,3209759,8347,11242108,1056039,1081824,1081731,3242600,2243621,1855678,2153855,22712510,12774438,680148,5686070,184688,3483297,2382477,17536197,375742,583127,7088577,43243128,18650069,202795,815636,1911436,10546068,1945121,179084024,30800472,947276,1036035,69567,10046066,41751314,359720,58231694,4569932,24294593,2972838,78435873,463719,30131343,1381295,356294,8141883,829318,219367,1666558,5850500,1682173,6999261,97255235,60019191,5448691,362694,64563769,9657266,9386227,2448421,1094084,270425,11223902,1488055,12247719,70335466,1578892,8598370,10615490,4960742,5862918,3360490,4270010,6445520,973891,1616167,572779,1231960,3891584,455486,4740190,7300786,2761561,534489,5670841,5156915,836520,1059893,51975,94716,1107440,117377684,677124,8617016,346856978,418491,5040414,9347891,3454163,83215204,24370288,8665728,62241602,1078412,5272466,22835197,1718936,1022223,81839633,13686,390762,1179572,669752,395872,4591512,626515,5383449,30577,211459,20462978,8120790,4500332,2348671,1331758,585405,947907,250456326,396956851,2774613,39137757,517698,304738,8754514,56251382,4513801,2869109,11888521,14793634,1943065,1372841,2330425,2783399,1472525,98245,141280,4523368,7180,337200,134433995,182233226,144312235,1428683,35552640,176052,3493668,51604530,64776985,32782548,4577824,6406580,73948,10,79881988,14490388,1976117,2164505,155036522,1014194,4183935,5143432,114801,2280197,2943982,4088982,1037600,1625487,3626218,2735186,4986403,568327,142330873,1626546,670719,23111664,264997,1652739,1337387,3278878,4986403,2246494,802175,5054431,4111935,27140983,448266,13707679,629433,3497706,2071921,164028497,229300,12614167,518428442,1487906,3444958,9601878,2531712,6460135,87509,1982281,688958,240085411,24793805,21890636,648239,28240519,4916765,31053525,1763061,9754959,391447,84792468,3361628,22191324,17740015,6016084,30197522,15901985,954987,3037188,871777,2084300,332680,116259,779408,419357,2342890,509835,167377,99843,10734381,4538146099,796462,14757815,653757,5031252,140482413,4421372,556150,671681,5458644,3387049,4625344,5616211,31165631,2723657,23477882,2143792,11400388,4728709372,616263,7774520479,25131196,261691078,574813,1164382,6574634,35928794,1052860,1712893,1891504462,1761138,701563,513864,365934,419861,863507,86858,50933,3119492,941181,3557645,3244483,917291,981079,4807489,18966100,426954,709813,266434,2339822,260676769,11219720,286938143,52700312,50231493,163883490,12837702,9889411,32718007,11410834,11372306,48152750,197027398,3801484847,28370166,12387760552,9764613,106458083,264286772,1609892,276907277,116685,45789595,33213607,6268103,27340426,18867205,502533376,8645210,4339914557,684908,41556483,14593492,9732852,46565956,1288158502,1151334992,92816004,455259495,5191520335,188381628,211428786,1594194,215654894,89606233,4566981,7947183,7203839,3940965,133042,4982474,13350473,3904088,28010968
S7,39406240,21015,1122135,795135,3666391,455950,101826,8532419,379333,16320402,478788,3908317,2889167,16147925,2796934,3408411,1073043,1128641,974233,3287885,3224866,640994,842637,1892090,1030915,1604811,30542967,5642864,759723778,1214449806,2911667,37136708,413887,1126960,12690481,16789252,92348753,33948829,17648718,90602691,5934776,3735429,353985,2126932,5343388,1726579,425223,602343,19586968,112689,2918217,24675,842653,1293746,1739778,1139137,6560930,1412715,1142420,1933805,247515178,636696,2000437,1965627,56887638,13470778,10719977,645798,972310683,1281877,722225646,71704675,568022970,363909480,232786851,205640159,754537,245309035,65209803,48857167,418833142,19400061,287858,3026810,11958372,10500820,820094,741632,131461,20943731,3733465,268677,1888016,10064782,1221328,22957984,4275395,82378698,4095547,303035727,51344904,32795881,341138889,347621,144294463,19906379,5839855,210885249,33306008,4554292,4670874,124069455,37418228,147428273,38093,2251319,115010,5845511,30583308,21619524,5004935,6598920,3968603,32726346,440811,961244,165232,1127619,16860,131950,201757,103592,627353,9962155,27304939,1169800,6190763,232541,2848875,186948,44142259,833898,846577,1031278,2862102,445274,295749,2012585,12068274,39695484,291750,14460259,135438,1952573,1912697,9730619,987199,958120,7146017,20240802,8116911,357951,1352063,2665918,8893882,582693,74340867,12870400,295766,478998,35684,7448458,23117297,604543,1658733,3354240,14490422,2598611,69435442,303968,15655005,4184729,90042,9370085,446317,212417,43247062,5009829,22941519,1565651,228211643,115591246,8501124,191470,70662581,7240052,7292118,2406449,2061380,103924,8780286,1142669,4829724,54290013,1075099,6025849,12961554,6437517,9620915,6626750,2730756,6172392,142474,1918528,2082399,3901362,20321911,323066,7929813,6306762,31640736,958198,6239994,1428745,286782,298993,21250,125914,3941290,215613119,155404,25979478,596415502,565440,6129612,13634949,2651323,157526760,14184834,15399377,4315914,1285916,2670669,14911308,2205797,478988,111049347,519026,321868,1052035,877275,335777,7469450,829140,6547287,30166,630243,29795437,8784293,5304244,1635548,761275,1021305,1299101,275504808,340185926,3691846,32196454,164301,346749,8507650,71691462,4235665,4934421,19753050,23860595,7359473,1903475,3310346,1139319,1103966,446288,845286,1888910,957771,46532,4266600,436152148,4264467,762674,2315507,121852,50385100,141504251,3162997,5033261,1134254,6039324,88752,3846,1905364,7308620,2481490,1871685,20179994,547374,6421399,3418922,45321,7562484,3085915,1700362,2051332,2366984,7841970,5761114,3494205,367396,109058558,1082028,985186,26567229,103873,492226,288943,2187278,3494205,1173329,551137,3541770,1001604,70187397,477579,1687668,2211664,446565,5456991,128955283,106038,13061076,446246349,1768524,4935269,2983690,2226326,2454372,37095,1208774,483588,150747546,13478846,15810617,854450,34361182,1224579,13282741,2665858,15963450,147675,46906836,1752403,11845904,15423867,958647,15929160,4312292,1401806,3188165,643453,1305698,88133,94692,683461,353496,4672394,490723,627191,19520,10900158,2253344039,341298,5275801,420623,2669345,77152172,561719,1018979,784545,4668900,3032365,1771107,3698740,21394007,2948201,15186663,1867565,10211148,1500127029,280520,2936666358,17614897,70308030,311122,755566,6891903,13522428,707425,342179,1481931601,1244069,542293,966895,401854,520953,371352,47987,18241,975188,170768,779000,2612979,741104,1445939,3624596,26542700,978903,819240,417076,2327047,116892258,3764820,296856677,54498319,45428314,151724346,15667353,6183243,29534465,3376150,3652381,39282769,56445489,4530598857,15793327,14151495857,6778690,174975426,223635702,4239899,334492433,1479469,44124202,19874616,4221790,31708363,12602109,606636895,10204247,7486999732,10121355,51149367,20915687,8419139,37825303,1621105672,1969303964,149495960,675605623,6017622997,320856442,268378454,1073941,199133087,142036927,17725573,20660010,13530213,3496980,921318,5683176,16709301,3699095,34600740
